provider,pincode,city,state,cod_delivery,prepaid_delivery,pickup,zone_group,zone_code
,461118,Itarsi,MADHYA PRADESH,Y,Y,N,,
,474006,Gwalior,MADHYA PRADESH,Y,Y,Y,,
,462003,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,472336,Prithvipur,MADHYA PRADESH,Y,Y,N,,
,484774,Beohari,MADHYA PRADESH,N,N,N,,
,465441,Agarmalwa,MADHYA PRADESH,N,N,N,,
,454730,Badnawar,MADHYA PRADESH,N,N,N,,
,495682,Korba,CHHATTISGARH,N,N,N,,
,453831,Indore,MADHYA PRADESH,Y,Y,Y,,
,487441,Kareli,MADHYA PRADESH,Y,Y,N,,
,484110,Shahdol,MADHYA PRADESH,Y,Y,N,,
,451550,Barwani,MADHYA PRADESH,Y,Y,N,,
,454111,Dhar,MADHYA PRADESH,N,N,N,,
,497559,Chirimiri,MADHYA PRADESH,Y,Y,N,,
,476026,Morena,MADHYA PRADESH,Y,Y,N,,
,493526,KASDOL,CHHATTISGARH,N,N,N,,
,485113,Satna,MADHYA PRADESH,Y,Y,Y,,
,457774,Petlawad,MADHYA PRADESH,Y,Y,N,,
,495337,Mungeli,CHHATTISGARH,Y,Y,N,,
,492002,Raipur,CHHATTISGARH,Y,Y,N,,
,483880,Barhi,MADHYA PRADESH,Y,Y,N,,
,486335,Mauganj,MADHYA PRADESH,N,N,N,,
,465336,Shujalpur,MADHYA PRADESH,Y,Y,N,,
,458441,Neemuch,MADHYA PRADESH,Y,Y,N,,
,470004,MAKRONIYA,MADHYA PRADESH,Y,Y,Y,,
,493114,Tilda,CHHATTISGARH,Y,Y,N,,
,485446,NAGOD,MADHYA PRADESH,N,N,N,,
,458224,Manasa,MADHYA PRADESH,Y,Y,N,,
,463106,Berasia,MADHYA PRADESH,Y,Y,N,,
,487551,GADARWARA,MADHYA PRADESH,Y,Y,N,,
,465001,Shajapur,MADHYA PRADESH,Y,Y,Y,,
,452002,Indore,MADHYA PRADESH,Y,Y,Y,,
,464010,Sagar,MADHYA PRADESH,Y,Y,N,,
,454660,Dhar,MADHYA PRADESH,Y,Y,Y,,
,486341,Deotalab,MADHYA PRADESH,N,N,N,,
,460444,Betul,MADHYA PRADESH,Y,Y,Y,,
,485005,Satna,MADHYA PRADESH,Y,Y,Y,,
,496118,Pathalgaon,CHHATTISGARH,N,N,N,,
,480882,Seoni,MADHYA PRADESH,Y,Y,N,,
,224138,Burhanpur,MADHYA PRADESH,N,N,N,,
,483445,PAN UMARIYA,MADHYA PRADESH,Y,Y,N,,
,493996,Gariyabandh,CHHATTISGARH,Y,Y,N,,
,484334,Kotma,MADHYA PRADESH,N,N,N,,
,452016,Indore,MADHYA PRADESH,Y,Y,Y,,
,492000,Raipur,CHHATTISGARH,Y,Y,N,,
,470118,Bina,MADHYA PRADESH,Y,Y,N,,
,455335,KHATEGAON,MADHYA PRADESH,N,N,N,,
,486886,Waidhan,MADHYA PRADESH,Y,Y,Y,,
,460449,Betul,MADHYA PRADESH,Y,Y,N,,
,487110,NARSINGPUR,MADHYA PRADESH,Y,Y,N,,
,471405,Tikamgarh,MADHYA PRADESH,Y,Y,Y,,
,462046,Mandideep,MADHYA PRADESH,N,N,N,,
,457551,PIPLODA,MADHYA PRADESH,Y,Y,Y,,
,457773,Petlawad,MADHYA PRADESH,Y,Y,N,,
,457334,Jaora,MADHYA PRADESH,Y,Y,N,,
,456443,Mahidpur,MADHYA PRADESH,Y,Y,N,,
,462047,Mandideep,MADHYA PRADESH,N,N,N,,
,458389,Mandsaur,MADHYA PRADESH,N,N,N,,
,497553,Chirimiri,MADHYA PRADESH,Y,Y,N,,
,496661,Karshia,CHHATTISGARH,Y,Y,Y,,
,475110,Dabra,MADHYA PRADESH,Y,Y,Y,,
,483334,PAN UMARIYA,MADHYA PRADESH,Y,Y,N,,
,480442,Parasiya,MADHYA PRADESH,Y,Y,Y,,
,495004,Bilaspur,CHHATTISGARH,Y,Y,Y,,
,458576,Mandsaur,MADHYA PRADESH,Y,Y,N,,
,461551,Itarsi,MADHYA PRADESH,Y,Y,N,,
,493229,Balodabazar,CHHATTISGARH,Y,Y,Y,,
,415014,Satara,MAHARASHTRA,N,N,N,,
,471318,Buxwaha,MADHYA PRADESH,N,N,N,,
,466651,Kurawar,MADHYA PRADESH,Y,Y,N,,
,485441,NAGOD,MADHYA PRADESH,N,N,N,,
,497773,Chirimiri,MADHYA PRADESH,Y,Y,N,,
,465689,Zirapur,MADHYA PRADESH,Y,Y,N,,
,486002,Rewa,MADHYA PRADESH,Y,Y,Y,,
,456335,Nagda,MADHYA PRADESH,Y,Y,Y,,
,464110,VIDISHA,MADHYA PRADESH,Y,Y,N,,
,495454,Korba,CHHATTISGARH,Y,Y,Y,,
,455348,KHATEGAON,MADHYA PRADESH,N,N,N,,
,457426,Jaora,MADHYA PRADESH,Y,Y,N,,
,461772,Pipariya,MADHYA PRADESH,Y,Y,N,,
,470226,Deori,MADHYA PRADESH,Y,Y,Y,,
,457893,Alirajpur,MADHYA PRADESH,N,N,N,,
,458772,Bhanpura,MADHYA PRADESH,Y,Y,N,,
,456662,Ujjain,MADHYA PRADESH,N,N,N,,
,480334,Pandhurna,MADHYA PRADESH,Y,Y,N,,
,465230,Agarmalwa,MADHYA PRADESH,N,N,N,,
,458895,Mandsaur,MADHYA PRADESH,N,N,N,,
,454010,Dhar,MADHYA PRADESH,N,N,N,,
,458668,Mandsaur,MADHYA PRADESH,Y,Y,N,,
,458232,Manasa,MADHYA PRADESH,Y,Y,N,,
,461553,Itarsi,MADHYA PRADESH,Y,Y,N,,
,491444,Khairagarh,CHHATTISGARH,N,N,N,,
,473287,Maksudangarh,MADHYA PRADESH,N,N,N,,
,480557,Parasiya,MADHYA PRADESH,N,N,N,,
,454668,Badnawar,MADHYA PRADESH,N,N,N,,
,465679,Zirapur,MADHYA PRADESH,Y,Y,N,,
,451552,Barwani,MADHYA PRADESH,Y,Y,N,,
,481998,BICHIYA,MADHYA PRADESH,N,N,N,,
,457583,Thandla,MADHYA PRADESH,Y,Y,N,,
,464676,SILWANI,MADHYA PRADESH,N,N,N,,
,482020,Jabalpur,MADHYA PRADESH,Y,Y,Y,,
,454729,Badnawar,MADHYA PRADESH,N,N,N,,
,458775,Bhanpura,MADHYA PRADESH,Y,Y,N,,
,470001,Sagar,MADHYA PRADESH,Y,Y,Y,,
,475335,Bhander,MADHYA PRADESH,Y,Y,Y,,
,461446,Itarsi,MADHYA PRADESH,Y,Y,N,,
,486007,Rewa,MADHYA PRADESH,Y,Y,N,,
,487881,GADARWARA,MADHYA PRADESH,Y,Y,N,,
,481338,WARASEONI,MADHYA PRADESH,Y,Y,N,,
,485775,Amarpatan,MADHYA PRADESH,Y,Y,N,,
,492105,Raipur,CHHATTISGARH,Y,Y,N,,
,457890,Alirajpur,MADHYA PRADESH,Y,Y,N,,
,493892,Devbhog,CHHATTISGARH,Y,Y,N,,
,494229,Kondagaon,CHHATTISGARH,Y,Y,N,,
,482000,Jabalpur,MADHYA PRADESH,Y,Y,N,,
,486884,Waidhan,MADHYA PRADESH,Y,Y,Y,,
,495009,Bilaspur,CHHATTISGARH,Y,Y,Y,,
,464016,Sagar,MADHYA PRADESH,Y,Y,N,,
,475005,Dabra,MADHYA PRADESH,Y,Y,N,,
,495660,Champa,CHHATTISGARH,N,N,N,,
,462006,Bhopal,MADHYA PRADESH,Y,Y,N,,
,462019,Bhopal,MADHYA PRADESH,Y,Y,N,,
,496225,Kunkari,CHHATTISGARH,N,N,N,,
,470775,Hatta,MADHYA PRADESH,N,N,N,,
,490009,Bhilai,CHHATTISGARH,Y,Y,Y,,
,466221,Ashta,MADHYA PRADESH,Y,Y,N,,
,451771,Pansemal,MADHYA PRADESH,N,N,N,,
,457003,Ratlam,MADHYA PRADESH,Y,Y,N,,
,462027,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,481771,Mandla,MADHYA PRADESH,Y,Y,N,,
,460445,Betul,MADHYA PRADESH,Y,Y,Y,,
,457770,Petlawad,MADHYA PRADESH,Y,Y,N,,
,462008,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,484661,Umaria,MADHYA PRADESH,Y,Y,N,,
,470880,DEORI JAMADAR,MADHYA PRADESH,N,N,N,,
,465444,Agarmalwa,MADHYA PRADESH,N,N,N,,
,458688,Mandsaur,MADHYA PRADESH,N,N,N,,
,452014,Indore,MADHYA PRADESH,Y,Y,Y,,
,466003,Sehore,MADHYA PRADESH,Y,Y,N,,
,493663,Dhamtari,CHHATTISGARH,N,N,N,,
,464990,Mandideep,MADHYA PRADESH,N,N,N,,
,481441,WARASEONI,MADHYA PRADESH,Y,Y,N,,
,493116,Tilda,CHHATTISGARH,Y,Y,N,,
,464770,Udaipura,MADHYA PRADESH,Y,Y,N,,
,458330,Jawad,MADHYA PRADESH,Y,Y,N,,
,486331,Mauganj,MADHYA PRADESH,N,N,N,,
,462016,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,481449,Katangi,MADHYA PRADESH,Y,Y,Y,,
,497451,Chirimiri,MADHYA PRADESH,Y,Y,Y,,
,495555,Bilaspur,CHHATTISGARH,Y,Y,Y,,
,456005,Ujjain,MADHYA PRADESH,Y,Y,Y,,
,458265,Manasa,MADHYA PRADESH,Y,Y,N,,
,491111,Utaipatan,CHHATTISGARH,Y,Y,Y,,
,486010,Rewa,MADHYA PRADESH,Y,Y,N,,
,485226,BIRSHINGHPUR,MADHYA PRADESH,Y,Y,Y,,
,450554,Bediya,MADHYA PRADESH,Y,Y,N,,
,495689,Sakti,CHHATTISGARH,Y,Y,N,,
,451341,Khragone,MADHYA PRADESH,Y,Y,N,,
,462001,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,454333,Kukshi,MADHYA PRADESH,Y,Y,N,,
,465445,Shajapur,MADHYA PRADESH,Y,Y,N,,
,476337,Sheopur,MADHYA PRADESH,Y,Y,Y,,
,481101,BUDBUDA,MADHYA PRADESH,Y,Y,N,,
,471515,Lavkushnagar,MADHYA PRADESH,Y,Y,N,,
,484552,Umaria,MADHYA PRADESH,Y,Y,N,,
,458553,Mandsaur,MADHYA PRADESH,Y,Y,N,,
,476115,Morena,MADHYA PRADESH,Y,Y,Y,,
,466554,Hoshangabad,MADHYA PRADESH,N,N,N,,
,461223,Seoni Malwa,MADHYA PRADESH,Y,Y,N,,
,457331,PIPLODA,MADHYA PRADESH,Y,Y,Y,,
,462031,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,461661,Hoshangabad,MADHYA PRADESH,Y,Y,N,,
,451559,Barwani,MADHYA PRADESH,Y,Y,N,,
,480339,Pandhurna,MADHYA PRADESH,Y,Y,N,,
,464886,SILWANI,MADHYA PRADESH,N,N,N,,
,493662,Gariyabandh,CHHATTISGARH,N,N,N,,
,482007,Jabalpur,MADHYA PRADESH,Y,Y,Y,,
,494226,Kondagaon,CHHATTISGARH,Y,Y,Y,,
,470003,MAKRONIYA,MADHYA PRADESH,Y,Y,Y,,
,493002,Raipur,CHHATTISGARH,Y,Y,N,,
,464228,SIRONJ,MADHYA PRADESH,Y,Y,N,,
,491995,Kavarda,CHHATTISGARH,Y,Y,N,,
,480553,Chindwara,MADHYA PRADESH,Y,Y,Y,,
,452056,Indore,MADHYA PRADESH,Y,Y,N,,
,483336,SIHORA MP,MADHYA PRADESH,N,N,N,,
,481266,BUDBUDA,MADHYA PRADESH,Y,Y,N,,
,492109,Gariyabandh,CHHATTISGARH,Y,Y,N,,
,497226,Bishrampur,CHHATTISGARH,N,N,N,,
,462030,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,454221,Kukshi,MADHYA PRADESH,N,N,N,,
,497442,Manendragarh,CHHATTISGARH,Y,Y,N,,
,495330,TAKHATPUR,CHHATTISGARH,Y,Y,N,,
,462034,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,466119,Ashta,MADHYA PRADESH,N,N,N,,
,453441,Pithampur,MADHYA PRADESH,Y,Y,Y,,
,458990,Mandsaur,MADHYA PRADESH,N,N,N,,
,492559,Mungeli,CHHATTISGARH,Y,Y,N,,
,485778,Amarpatan,MADHYA PRADESH,Y,Y,Y,,
,491232,Balod,CHHATTISGARH,Y,Y,N,,
,457662,Jhabua,MADHYA PRADESH,Y,Y,N,,
,487885,GADARWARA,MADHYA PRADESH,Y,Y,N,,
,495687,Sakti,CHHATTISGARH,Y,Y,N,,
,472111,Tikamgarh,MADHYA PRADESH,Y,Y,N,,
,456002,Ujjain,MADHYA PRADESH,Y,Y,Y,,
,465691,Zirapur,MADHYA PRADESH,Y,Y,N,,
,483775,Barhi,MADHYA PRADESH,Y,Y,N,,
,470116,Bina,MADHYA PRADESH,Y,Y,Y,,
,460665,Multai,MADHYA PRADESH,Y,Y,N,,
,483333,PAN UMARIYA,MADHYA PRADESH,Y,Y,N,,
,494004,Jagdalpur,CHHATTISGARH,Y,Y,N,,
,491227,Dhamtari,CHHATTISGARH,Y,Y,N,,
,461331,Harda,MADHYA PRADESH,Y,Y,Y,,
,491225,Balod,CHHATTISGARH,Y,Y,N,,
,488059,Panna,MADHYA PRADESH,Y,Y,N,,
,457112,Alot,MADHYA PRADESH,Y,Y,N,,
,451556,Barwani,MADHYA PRADESH,Y,Y,N,,
,460220,BHAINSDEHI,MADHYA PRADESH,N,N,N,,
,486001,Rewa,MADHYA PRADESH,Y,Y,Y,,
,491337,Mungeli,CHHATTISGARH,N,N,N,,
,462101,Berasia,MADHYA PRADESH,Y,Y,Y,,
,492042,Utaipatan,CHHATTISGARH,Y,Y,N,,
,485221,BIRSHINGHPUR,MADHYA PRADESH,Y,Y,Y,,
,471111,Harpalpur,MADHYA PRADESH,Y,Y,N,,
,457780,Jhabua,MADHYA PRADESH,Y,Y,N,,
,476224,Kailaras,MADHYA PRADESH,Y,Y,N,,
,455342,KHATEGAON,MADHYA PRADESH,N,N,N,,
,472221,Tikamgarh,MADHYA PRADESH,Y,Y,N,,
,493225,KHARORA,CHHATTISGARH,Y,Y,N,,
,466118,Ashta,MADHYA PRADESH,N,N,N,,
,454446,Kukshi,MADHYA PRADESH,Y,Y,N,,
,462012,Bhopal,MADHYA PRADESH,Y,Y,N,,
,457995,Jobat,MADHYA PRADESH,Y,Y,N,,
,480667,Seoni,MADHYA PRADESH,Y,Y,N,,
,473331,Ashoknagar,MADHYA PRADESH,Y,Y,Y,,
,451338,Khragone,MADHYA PRADESH,Y,Y,N,,
,485003,Satna,MADHYA PRADESH,Y,Y,N,,
,462015,Bhopal,MADHYA PRADESH,Y,Y,N,,
,492017,Raipur,CHHATTISGARH,Y,Y,Y,,
,484776,Beohari,MADHYA PRADESH,N,N,N,,
,453112,Sanwer,MADHYA PRADESH,Y,Y,N,,
,470113,Bina,MADHYA PRADESH,Y,Y,Y,,
,486550,Rewa,MADHYA PRADESH,N,N,N,,
,488058,Panna,MADHYA PRADESH,Y,Y,Y,,
,457778,Thandla,MADHYA PRADESH,N,N,N,,
,495695,Sakti,CHHATTISGARH,N,N,N,,
,491445,Dongargarh,CHHATTISGARH,Y,Y,Y,,
,462004,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,452005,Indore,MADHYA PRADESH,Y,Y,Y,,
,495223,Bilaspur,CHHATTISGARH,N,N,N,,
,474050,Gwalior,MADHYA PRADESH,Y,Y,N,,
,454648,Badnawar,MADHYA PRADESH,N,N,N,,
,465667,Kurawar,MADHYA PRADESH,Y,Y,N,,
,458883,Mandsaur,MADHYA PRADESH,Y,Y,Y,,
,455114,Dewas,MADHYA PRADESH,Y,Y,Y,,
,465977,Sehore,MADHYA PRADESH,Y,Y,N,,
,474042,Malanpur,MADHYA PRADESH,N,N,N,,
,460002,Betul,MADHYA PRADESH,N,N,N,,
,470117,Bina,MADHYA PRADESH,Y,Y,Y,,
,471516,Lavkushnagar,MADHYA PRADESH,Y,Y,N,,
,495112,RATANPURPALI,CHHATTISGARH,Y,Y,N,,
,464220,Gyaraspur,MADHYA PRADESH,Y,Y,Y,,
,472005,Tikamgarh,MADHYA PRADESH,Y,Y,N,,
,496551,SARANGARH,CHHATTISGARH,Y,Y,N,,
,491223,Balod,CHHATTISGARH,Y,Y,Y,,
,450006,Khandwa,MADHYA PRADESH,Y,Y,N,,
,452013,Indore,MADHYA PRADESH,Y,Y,Y,,
,494222,Bastar,CHHATTISGARH,Y,Y,Y,,
,480002,Chindwara,MADHYA PRADESH,N,N,N,,
,475687,Pachore,MADHYA PRADESH,Y,Y,N,,
,456221,Mahidpur,MADHYA PRADESH,Y,Y,N,,
,451228,THIKRI,MADHYA PRADESH,N,N,N,,
,455005,Dewas,MADHYA PRADESH,N,N,N,,
,497446,Manendragarh,CHHATTISGARH,Y,Y,N,,
,464118,SIRONJ,MADHYA PRADESH,Y,Y,N,,
,473554,SHIVPURI,MADHYA PRADESH,N,N,N,,
,464672,SILWANI,MADHYA PRADESH,N,N,N,,
,493661,ABHANPUR,CHHATTISGARH,Y,Y,N,,
,465331,Shujalpur,MADHYA PRADESH,Y,Y,N,,
,461785,Pipariya,MADHYA PRADESH,Y,Y,N,,
,472339,Tikamgarh,MADHYA PRADESH,N,N,N,,
,481882,Dindori,MADHYA PRADESH,Y,Y,N,,
,491226,Balod,CHHATTISGARH,Y,Y,Y,,
,465685,Pachore,MADHYA PRADESH,Y,Y,N,,
,492010,Raipur,CHHATTISGARH,Y,Y,Y,,
,470227,Rehli,MADHYA PRADESH,N,N,N,,
,462036,Bhopal,MADHYA PRADESH,Y,Y,N,,
,487661,Udaipura,MADHYA PRADESH,Y,Y,N,,
,457440,Ratlam,MADHYA PRADESH,Y,Y,N,,
,473001,Guna,MADHYA PRADESH,Y,Y,Y,,
,491335,BEMETARA,CHHATTISGARH,Y,Y,N,,
,471201,Chatarpur,MADHYA PRADESH,Y,Y,N,,
,483222,SIHORA MP,MADHYA PRADESH,Y,Y,Y,,
,458778,Bhanpura,MADHYA PRADESH,Y,Y,N,,
,474040,Gwalior,MADHYA PRADESH,Y,Y,N,,
,458339,Mandsaur,MADHYA PRADESH,Y,Y,Y,,
,471003,Rehli,MADHYA PRADESH,N,N,N,,
,486004,Rewa,MADHYA PRADESH,Y,Y,N,,
,495661,Champa,CHHATTISGARH,Y,Y,Y,,
,486111,Deotalab,MADHYA PRADESH,N,N,N,,
,491881,Khairagarh,CHHATTISGARH,N,N,N,,
,488001,Panna,MADHYA PRADESH,Y,Y,N,,
,495552,Bilaspur,CHHATTISGARH,Y,Y,Y,,
,495003,Bilaspur,CHHATTISGARH,Y,Y,Y,,
,441501,Nagpur,MAHARASHTRA,Y,Y,Y,,
,481015,Ukwa,MADHYA PRADESH,Y,Y,N,,
,476221,Morena,MADHYA PRADESH,Y,Y,Y,,
,464101,VIDISHA,MADHYA PRADESH,Y,Y,N,,
,470230,Sagar,MADHYA PRADESH,Y,Y,N,,
,461335,Khirkiya,MADHYA PRADESH,Y,Y,N,,
,461775,Pipariya,MADHYA PRADESH,Y,Y,N,,
,470223,Deori,MADHYA PRADESH,Y,Y,N,,
,461114,Itarsi,MADHYA PRADESH,Y,Y,N,,
,457111,Ratlam,MADHYA PRADESH,Y,Y,N,,
,488101,Panna,MADHYA PRADESH,Y,Y,N,,
,457228,Jaora,MADHYA PRADESH,Y,Y,N,,
,493778,NAGARI,CHHATTISGARH,Y,Y,N,,
,454051,Dhar,MADHYA PRADESH,Y,Y,N,,
,465693,Zirapur,MADHYA PRADESH,Y,Y,N,,
,456331,Nagda,MADHYA PRADESH,Y,Y,N,,
,460008,Amla,MADHYA PRADESH,Y,Y,N,,
,456771,Dhar,MADHYA PRADESH,Y,Y,Y,,
,462018,Bhopal,MADHYA PRADESH,Y,Y,N,,
,454669,Badnawar,MADHYA PRADESH,N,N,N,,
,493221,Raipur,CHHATTISGARH,N,N,Y,,
,490008,Bhilai,CHHATTISGARH,Y,Y,Y,,
,457889,Alirajpur,MADHYA PRADESH,Y,Y,N,,
,458669,Mandsaur,MADHYA PRADESH,N,N,N,,
,462013,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,494334,KANKER,CHHATTISGARH,Y,Y,N,,
,484120,Shahdol,MADHYA PRADESH,Y,Y,N,,
,476554,Morena,MADHYA PRADESH,N,N,N,,
,486114,Deotalab,MADHYA PRADESH,N,N,N,,
,457993,Jobat,MADHYA PRADESH,Y,Y,N,,
,490025,Bhilai,CHHATTISGARH,Y,Y,Y,,
,481337,WARASEONI,MADHYA PRADESH,Y,Y,N,,
,462037,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,456661,Ujjain,MADHYA PRADESH,Y,Y,Y,,
,491338,BEMETARA,CHHATTISGARH,Y,Y,N,,
,224175,Burhanpur,MADHYA PRADESH,Y,Y,N,,
,484770,Jaisinghnagar,MADHYA PRADESH,N,N,N,,
,491441,Rajnandgaon,CHHATTISGARH,Y,Y,Y,,
,451447,Julwania,MADHYA PRADESH,Y,Y,N,,
,454774,Manpur,MADHYA PRADESH,N,N,Y,,
,481778,Dindori,MADHYA PRADESH,Y,Y,N,,
,458976,Mandsaur,MADHYA PRADESH,N,N,N,,
,457339,Jaora,MADHYA PRADESH,Y,Y,N,,
,492003,Raipur,CHHATTISGARH,N,N,Y,,
,496450,SARANGARH,CHHATTISGARH,Y,Y,Y,,
,461441,Khirkiya,MADHYA PRADESH,Y,Y,N,,
,452020,Indore,MADHYA PRADESH,Y,Y,Y,,
,495442,RATANPURPALI,CHHATTISGARH,Y,Y,Y,,
,458118,Manasa,MADHYA PRADESH,Y,Y,N,,
,464224,Bina,MADHYA PRADESH,Y,Y,Y,,
,492106,Raipur,CHHATTISGARH,Y,Y,Y,,
,465226,Sarangpur,MADHYA PRADESH,Y,Y,Y,,
,491009,DURG,CHHATTISGARH,Y,Y,N,,
,456224,Nagda,MADHYA PRADESH,Y,Y,N,,
,465446,Shajapur,MADHYA PRADESH,Y,Y,N,,
,495455,Korba,CHHATTISGARH,Y,Y,N,,
,452011,Indore,MADHYA PRADESH,Y,Y,Y,,
,496554,SARANGARH,CHHATTISGARH,Y,Y,N,,
,462043,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,457556,Thandla,MADHYA PRADESH,N,N,N,,
,492099,Raipur,CHHATTISGARH,Y,Y,Y,,
,454772,Dhar,MADHYA PRADESH,Y,Y,N,,
,480555,Chindwara,MADHYA PRADESH,Y,Y,Y,,
,453220,Dhar,MADHYA PRADESH,Y,Y,N,,
,476027,Morena,MADHYA PRADESH,Y,Y,N,,
,453551,Sanwer,MADHYA PRADESH,N,N,Y,,
,452019,Indore,MADHYA PRADESH,Y,Y,Y,,
,451010,Indore,MADHYA PRADESH,Y,Y,N,,
,460667,Multai,MADHYA PRADESH,Y,Y,N,,
,470672,Damoh,MADHYA PRADESH,N,N,N,,
,457880,Jhabua,MADHYA PRADESH,Y,Y,N,,
,497557,Chirimiri,MADHYA PRADESH,Y,Y,Y,,
,495663,Bilaspur,CHHATTISGARH,Y,Y,N,,
,460552,Amla,MADHYA PRADESH,Y,Y,N,,
,480880,Kurai,MADHYA PRADESH,Y,Y,N,,
,474002,Gwalior,MADHYA PRADESH,Y,Y,Y,,
,457114,Alot,MADHYA PRADESH,Y,Y,Y,,
,493891,Devbhog,CHHATTISGARH,Y,Y,N,,
,464661,Gyaraspur,MADHYA PRADESH,N,N,N,,
,497116,LAKHANPUR CH,CHHATTISGARH,N,N,N,,
,475220,Dabra,MADHYA PRADESH,N,N,N,,
,451411,Khragone,MADHYA PRADESH,Y,Y,N,,
,490027,Bhilai,CHHATTISGARH,Y,Y,N,,
,464884,Gairatganj,MADHYA PRADESH,Y,Y,N,,
,492006,Raipur,CHHATTISGARH,Y,Y,Y,,
,454020,Dhar,MADHYA PRADESH,Y,Y,N,,
,470229,Sagar,MADHYA PRADESH,Y,Y,Y,,
,461555,Itarsi,MADHYA PRADESH,Y,Y,N,,
,457991,Alirajpur,MADHYA PRADESH,Y,Y,N,,
,460669,Multai,MADHYA PRADESH,Y,Y,N,,
,457776,Thandla,MADHYA PRADESH,N,N,N,,
,474041,Gwalior,MADHYA PRADESH,Y,Y,N,,
,495115,Lormi,CHHATTISGARH,Y,Y,N,,
,492112,Basna,CHHATTISGARH,N,N,N,,
,453556,Indore,MADHYA PRADESH,Y,Y,Y,,
,476111,Morena,MADHYA PRADESH,Y,Y,Y,,
,457769,Ratlam,MADHYA PRADESH,N,N,N,,
,451695,Sendhwa,MADHYA PRADESH,Y,Y,N,,
,495117,Bilaspur,CHHATTISGARH,Y,Y,N,,
,458334,Jawad,MADHYA PRADESH,Y,Y,Y,,
,481335,WARASEONI,MADHYA PRADESH,Y,Y,Y,,
,493554,Basna,CHHATTISGARH,Y,Y,Y,,
,457222,PIPLODA,MADHYA PRADESH,Y,Y,N,,
,451224,THIKRI,MADHYA PRADESH,N,N,N,,
,456313,Dhar,MADHYA PRADESH,Y,Y,Y,,
,488333,Panna,MADHYA PRADESH,Y,Y,N,,
,462020,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,481111,Ukwa,MADHYA PRADESH,Y,Y,N,,
,451331,Bhikangaon,MADHYA PRADESH,N,N,N,,
,495005,Bilaspur,CHHATTISGARH,Y,Y,Y,,
,461771,Pipariya,MADHYA PRADESH,Y,Y,N,,
,481115,Lanji,MADHYA PRADESH,Y,Y,N,,
,495668,Champa,CHHATTISGARH,Y,Y,N,,
,458880,Mandsaur,MADHYA PRADESH,Y,Y,N,,
,458336,Jiran,MADHYA PRADESH,N,N,N,,
,458001,Mandsaur,MADHYA PRADESH,Y,Y,N,,
,481332,BUDBUDA,MADHYA PRADESH,Y,Y,N,,
,483440,PAN UMARIYA,MADHYA PRADESH,Y,Y,N,,
,481665,Mandla,MADHYA PRADESH,Y,Y,N,,
,481340,WARASEONI,MADHYA PRADESH,Y,Y,N,,
,483220,Jabalpur,MADHYA PRADESH,Y,Y,N,,
,453331,Indore,MADHYA PRADESH,Y,Y,Y,,
,460555,Amla,MADHYA PRADESH,Y,Y,N,,
,492008,Raipur,CHHATTISGARH,Y,Y,Y,,
,462002,Bhopal,MADHYA PRADESH,Y,Y,Y,,
,490011,Bhilai,CHHATTISGARH,Y,Y,Y,,
,494001,Jagdalpur,CHHATTISGARH,Y,Y,N,,
,470228,Rehli,MADHYA PRADESH,N,N,N,,
,484330,Anuppur,MADHYA PRADESH,N,N,N,,
,474008,Gwalior,MADHYA PRADESH,Y,Y,Y,,
,451555,THIKRI,MADHYA PRADESH,N,N,N,,
,485112,Satna,MADHYA PRADESH,Y,Y,N,,
,493441,MAHASAMUND,CHHATTISGARH,Y,Y,Y,,
,455001,Dewas,MADHYA PRADESH,Y,Y,Y,,
,451877,Pansemal,MADHYA PRADESH,N,N,N,,
,451666,Sendhwa,MADHYA PRADESH,Y,Y,Y,,
,472246,Prithvipur,MADHYA PRADESH,Y,Y,N,,
,483507,Katni,MADHYA PRADESH,Y,Y,N,,
,484117,Shahdol,MADHYA PRADESH,Y,Y,N,,
,493118,Bhatapura,CHHATTISGARH,Y,Y,Y,,
,481116,Ukwa,MADHYA PRADESH,Y,Y,N,,
,470889,TENDUKHEDA,MADHYA PRADESH,N,N,N,,
,487001,NARSINGPUR,MADHYA PRADESH,Y,Y,N,,
,491559,Mungeli,CHHATTISGARH,N,N,N,,
,490015,Bhilai Jamul,CHHATTISGARH,N,N,N,,
,450001,Khandwa,MADHYA PRADESH,Y,Y,Y,,
,455225,Dewas,MADHYA PRADESH,N,N,N,,
,491222,Balod,CHHATTISGARH,Y,Y,N,,
,481661,Mandla,MADHYA PRADESH,Y,Y,N,,
,452008,Indore,MADHYA PRADESH,Y,Y,Y,,
,471510,Lavkushnagar,MADHYA PRADESH,Y,Y,N,,
,494335,KANKER,CHHATTISGARH,Y,Y,Y,,
